대분류,지번주소 (읍/면/동),관할주소,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율),위도,경도,adm_cd2,parcel_300m,parcel_500m,nearest_parcel_m,poi_store_300m,poi_hotel_300m,poi_restaurant_300m
판매시설,경상북도 경산시 와촌면 신한리 517-3,경상북도,5572,7929,9,0.05,35.955963093052,128.788920164172,4729031000.0,296,844,0.0,7,15,14
판매시설,경상북도 구미시 원평동 1036-12,경상북도,22715,81863,2,0.03,36.1264239338704,128.344389654956,4311015700.0,379,1048,0.0,2,0,15
판매시설,경상북도 경주시 강동면 모서리 891-2,경상북도,6385,17881,18,0.03,35.9481159152036,129.248273627543,4215034000.0,303,778,0.0,1,1,6
판매시설,경상북도 구미시 비산동 382,경상북도,13146,43730,1,0.03,36.1238051470411,128.378509021971,2217010200.0,451,1162,0.0,1,2,8
판매시설,경상북도 경주시 천북면 모아리 973-8,경상북도,5752,17881,2,0.05,35.911952372699,129.242086218429,4418033000.0,133,294,0.0,4,0,10
판매시설,경상북도 포항시 북구 양덕동 1285,경상북도,70669,8963,10,0.02,36.0798980344259,129.396582544288,4711012600.0,488,1173,0.0,1,0,6
판매시설,경상북도 안동시 남문동 192-1,경상북도,4610,14027,11,0.02,36.563590491819,128.729260631121,4215010200.0,1559,3853,0.0,6,1,14
판매시설,경상북도 상주시 성하동 8-26,경상북도,3146,6588,1,0.05,36.4145183400653,128.163034366741,4725010100.0,1859,4236,0.0,2,9,9
판매시설,경상북도 경산시 진량읍 신제리 779,경상북도,44028,6546,4,0.02,35.8639743002426,128.845579285506,4729025300.0,159,376,0.0,1,0,14
공장,경상북도 경주시 강동면 오금리 761-1,경상북도,6385,25637,18,0.03,35.9790960937539,129.261443838676,4215034000.0,278,596,0.0,7,15,15
공장,경상북도 영주시 휴천동 1889,경상북도,10250,5538,35,0.03,36.8023905148921,128.632149016307,4705001502.0,357,814,0.0,3,1,15
공장,경상북도 구미시 광평동 358-2,경상북도,4188,88467,1,0.03,36.108825841047,128.356739216012,4719011400.0,510,1003,0.0,6,0,15
공장,경상북도 경주시 사정동 165-28,경상북도,3845,25475,1,0.06,35.8331814778512,129.208435483472,2514011800.0,945,2173,0.0,10,15,15
공장,경상북도 경산시 중방동 319-103,경상북도,10770,20197,12,0.02,35.8250992933135,128.731141655605,4729011700.0,830,2355,0.0,1,0,3
공장,경상북도 경주시 강동면 왕신리 269,경상북도,6385,37969,1,0.03,35.9598519944859,129.300038021675,4215034000.0,107,435,0.0,3,1,8
공장,경상북도 영천시 신녕면 신덕리 340-6,경상북도,4018,5445,3,0.02,36.0380057658429,128.80499192155,4723032000.0,226,557,0.0,4,9,15
공장,경상북도 상주시 함창읍 구향리 122-130,경상북도,6053,15422,3,0.03,36.5669920114321,128.178606173137,4725025000.0,1301,2697,0.0,5,2,15
공장,경상북도 영주시 장수면 갈산리 119-1,경상북도,1989,13487,2,0.04,36.7837387903766,128.563566629344,4574003000.0,198,349,0.0,4,2,15
공장,경상북도 영천시 북안면 유하리 40-1,경상북도,4254,24087,1,0.02,35.9349813073216,128.978851096964,4723039000.0,285,908,0.0,2,7,5
공장,경상북도 영천시 완산동 1105-5,경상북도,4576,12030,7,0.04,35.9597098634412,128.932841886169,4723011300.0,1011,2383,0.0,1,0,7
공장,경상북도 구미시 원평동 1051,경상북도,22715,81863,2,0.03,36.1257075291641,128.346162659049,4311015700.0,343,957,0.0,0,2,4
공장,경상북도 울진군 울진읍 온양리 534,경상북도,12833,2139,18,0.03,37.0155116029428,129.398814894918,4793025000.0,59,265,0.0,0,0,4
공장,경상북도 구미시 산동읍 적림리 481-1,경상북도,27329,13503,1,0.02,36.1619491990048,128.419728306121,4719025600.0,143,655,0.0,4,15,15
공장,경상북도 칠곡군 가산면 송학리 7,경상북도,2852,15823,1,0.05,36.1064072547341,128.515150703239,4165033000.0,346,824,0.0,0,1,1
공장,경상북도 경산시 압량읍 가일리 444-5,경상북도,21141,38336,6,0.02,35.8374968912353,128.782757412852,4729025600.0,294,852,0.0,0,0,0
공장,경상북도 경산시 백천동 484,경상북도,19548,20197,8,0.02,35.8003693811055,128.737747889562,4101403000.0,652,1311,0.0,0,0,1
공장,경상북도 포항시 북구 우현동 34,경상북도,32259,21053,20,0.01,36.0557595218422,129.366206318373,4711012200.0,270,842,0.0,0,1,15
공장,경상북도 경주시 용강동 850-2,경상북도,26785,25475,2,0.02,35.8711073995219,129.224252546735,1144010500.0,305,811,0.0,0,0,0
공장,경상북도 포항시 남구 대잠동 915-3,경상북도,24120,36156,44,0.02,36.0167293046155,129.346790673002,4711013800.0,471,1298,0.0,0,0,8
공장,경상북도 경산시 대평동 24-4,경상북도,24076,38336,12,0.02,35.8435339300312,128.732030347044,2120010300.0,766,1396,0.0,2,15,15
공장,경상북도 포항시 북구 죽도동 78-5,경상북도,19406,21053,43,0.05,36.0335758008002,129.360848695578,4711012000.0,1151,3689,0.0,1,2,15
공장,경상북도 영주시 영주동 290-13,경상북도,3503,5538,17,0.06,36.8244091133578,128.620903490655,2111010100.0,1171,2946,0.0,0,0,0
공장,경상북도 안동시 용상동 1078-34,경상북도,25591,14027,9,0.02,36.5530675947775,128.755609457881,4702001200.0,590,1241,0.0,0,0,0
공장,경상북도 경주시 건천읍 조전리 33-1,경상북도,8746,19950,4,0.02,35.8442064917895,129.109016366404,4713025600.0,623,1445,0.0,0,0,2
공장,경상북도 칠곡군 왜관읍 삼청리 1098-4,경상북도,32613,25080,18,0.03,35.9715392191801,128.430565003617,4785011000.0,113,475,0.0,1,0,3
공장,경상북도 문경시 흥덕동 798-13,경상북도,8516,8204,7,0.02,36.5998822325964,128.205593811151,4417090400.0,589,1769,0.0,0,15,15
공장,경상북도 구미시 광평동 51-58,경상북도,4188,88467,1,0.03,36.1120017724511,128.364691889447,4719011400.0,392,1033,0.0,1,0,13
공장,경상북도 칠곡군 왜관읍 왜관리 206-13,경상북도,32613,29210,18,0.03,35.9982093098451,128.397524627393,4785011000.0,773,1746,0.0,0,0,0
공장,경상북도 경산시 압량읍 인안리 139,경상북도,44028,38336,4,0.02,35.8607481048548,128.791048191219,4729025600.0,348,963,0.0,0,0,0
숙박시설,경상북도 영덕군 남정면 부경리 171-1,경상북도,2215,1569,24,0.03,36.2719489499045,129.377075489522,4777032000.0,444,772,0.0,2,2,15
숙박시설,경상북도 칠곡군 동명면 기성리 1058-3,경상북도,5278,18031,38,0.06,35.9980337261576,128.594459778556,4785032000.0,326,631,0.0,0,0,0
숙박시설,경상북도 울진군 후포면 후포리 303-29,경상북도,7384,13177,18,0.03,36.6823976610448,129.45669490534,4793038000.0,718,1368,0.0,0,0,0
숙박시설,경상북도 포항시 남구 구룡포읍 구룡포리 955-1,경상북도,7604,15976,23,0.04,35.991432784831,129.556737105145,4711125000.0,1348,2549,0.0,0,0,9
숙박시설,경상북도 안동시 동부동 116-4,경상북도,5277,14027,11,0.1,36.5646967725686,128.732691698354,3117010700.0,1704,3688,0.0,1,8,11
숙박시설,경상북도 포항시 남구 오천읍 문덕리 345-3,경상북도,56958,10758,35,0.02,35.9591200738752,129.403521910508,4711125600.0,545,1163,0.0,0,0,0
숙박시설,경상북도 포항시 북구 흥해읍 오도리 268,경상북도,4575,35321,17,0.04,36.1559998693558,129.396774628642,4711325000.0,424,731,0.0,0,0,0
숙박시설,경상북도 경주시 노서동 179-10,경상북도,22861,25475,18,0.02,35.841984827746,129.202775509507,4713010700.0,839,2060,0.0,0,0,3
숙박시설,경상북도 포항시 남구 대잠동 962-9,경상북도,24120,36156,44,0.02,36.0119436259892,129.346925975558,4711013800.0,530,1363,0.0,0,0,0
숙박시설,경상북도 울진군 죽변면 봉평리 187,경상북도,6286,15769,24,0.03,37.0391677177141,129.413399776994,4793037000.0,233,542,0.0,3,0,15
숙박시설,경상북도 포항시 남구 대잠동 934-8,경상북도,24120,36156,44,0.02,36.0145035671145,129.347660657137,4711013800.0,532,1421,0.0,3,0,15
숙박시설,경상북도 안동시 동부동 203-1,경상북도,5277,14027,50,0.1,36.5644601568611,128.734476227839,3117010700.0,1570,3400,0.0,1,0,6
숙박시설,경상북도 경주시 노서동 178-33,경상북도,22861,25475,18,0.02,35.8421057486944,129.203306054123,4713010700.0,891,2210,0.0,3,11,10
숙박시설,경상북도 안동시 광석동 14-1,경상북도,5968,8514,18,0.01,36.5664219591531,128.722379331313,4139012100.0,1532,4039,0.0,0,0,2
숙박시설,경상북도 경주시 동방동 107-2,경상북도,1528,10282,23,0.1,35.8066951126541,129.260996445814,4713011800.0,792,1622,0.0,3,2,15
숙박시설,경상북도 경주시 노서동 176-24,경상북도,3845,25475,1,0.06,35.8409745309192,129.204153187697,4713010700.0,869,2235,0.0,0,11,14
숙박시설,경상북도 울진군 울진읍 읍내리 223,경상북도,12833,15464,18,0.03,36.9851034132786,129.396783023144,4793025000.0,779,1766,0.0,3,3,15
숙박시설,경상북도 안동시 서후면 교리 172-5,경상북도,15466,32350,3,0.01,36.5816052244443,128.67004967865,4717033000.0,218,627,0.0,0,0,2
숙박시설,경상북도 경주시 노서동 117-10,경상북도,3845,25475,1,0.06,35.8408450765131,129.2076353287,4713010700.0,909,2963,0.0,0,0,0
숙박시설,경상북도 경주시 황오동 302-2,경상북도,5937,25475,155,0.06,35.8416751205878,129.215914753349,4713010500.0,1430,3225,0.0,2,5,15
숙박시설,경상북도 울진군 온정면 소태리 1448-1,경상북도,1563,914,15,0.02,36.7216258023476,129.342756503883,4205006000.0,639,1055,0.0,0,0,7
숙박시설,경상북도 경주시 양남면 수렴리 21-5,경상북도,6042,10770,26,0.03,35.669956956001,129.463451361593,4713032000.0,322,856,0.0,2,0,15
숙박시설,경상북도 영덕군 강구면 오포리 3-1,경상북도,5744,9581,47,0.04,36.3574224909958,129.386716568848,4777031000.0,677,1605,0.0,0,0,0
숙박시설,경상북도 울진군 온정면 온정리 967-1,경상북도,1563,914,15,0.02,36.7199799927701,129.339127314344,4205006000.0,255,699,0.0,2,15,3
숙박시설,경상북도 경주시 노서동 160-11,경상북도,3845,25475,1,0.06,35.8407642974332,129.202341596576,4713010700.0,674,1925,0.0,0,5,4
숙박시설,경상북도 김천시 아포읍 인리 956,경상북도,7663,16293,11,0.03,36.1678088164007,128.246137915301,4715025000.0,254,660,0.0,2,5,15
숙박시설,경상북도 포항시 북구 죽도동 95-39,경상북도,19406,21053,43,0.05,36.0292025373891,129.362359203898,4711012000.0,957,2751,0.0,2,13,15
숙박시설,경상북도 청도군 화양읍 유등리 623-1,경상북도,4611,12940,10,0.02,35.6818791118365,128.690487563911,4782011000.0,282,756,0.0,1,7,15
숙박시설,경상북도 포항시 남구 오천읍 문덕리 316-5,경상북도,56958,10758,35,0.02,35.9594603446451,129.403483132176,4711125600.0,552,1143,0.0,7,15,13
숙박시설,경상북도 안동시 옥동 792-20,경상북도,20391,848,25,0.02,36.5616400179743,128.70271885333,2420014600.0,424,921,0.0,2,6,4
가설건축물,경상북도 칠곡군 가산면 학산리 841-2,경상북도,3483,21665,1,0.08,36.0523089949259,128.491786065225,4165033000.0,293,689,0.0,9,15,15
가설건축물,경상북도 칠곡군 왜관읍 왜관리 293-11,경상북도,32613,29210,18,0.03,35.9881316213369,128.399953355602,4785011000.0,1113,2824,0.0,2,15,15
가설건축물,경상북도 영천시 작산동 317-1,경상북도,4176,24087,7,0.06,35.9396123418684,128.938940946228,4723011500.0,296,875,0.0,1,14,8
가설건축물,경상북도 칠곡군 가산면 석우리 산 165-1,경상북도,3483,30561,2,0.08,36.1008607288262,128.537306242229,4165033000.0,528,1012,0.0,6,4,12
가설건축물,경상북도 김천시 농소면 입석리 191,경상북도,2889,16287,1,0.03,36.0985125920747,128.197294083146,4715031000.0,168,460,0.0,0,1,0
가설건축물,경상북도 칠곡군 가산면 송학리 884-10,경상북도,3483,30561,1,0.08,36.1053872864717,128.525487751309,4165033000.0,433,1063,0.0,0,3,1
가설건축물,경상북도 경산시 하양읍 금락리 116-268,경상북도,37880,40066,9,0.02,35.9088016695275,128.813659521519,4729025000.0,573,1075,0.0,0,9,15
가설건축물,경상북도 고령군 다산면 상곡리 520,경상북도,8578,12185,2,0.04,35.8242014292001,128.443520637766,4783034000.0,622,1194,0.0,0,6,3
가설건축물,경상북도 김천시 남면 운곡리 34-5,경상북도,2889,30254,5,0.03,36.0919736583189,128.237528464014,4163032000.0,244,566,0.0,5,6,10
가설건축물,경상북도 경산시 진량읍 내리리 15,경상북도,37880,40066,9,0.02,35.9026397810866,128.842915085683,4729025300.0,57,621,0.0,2,5,15
가설건축물,경상북도 포항시 북구 청하면 미남리 711-8,경상북도,4575,1584,17,0.04,36.1851692662079,129.345155600207,4521039000.0,186,443,0.0,0,2,0
가설건축물,경상북도 성주군 성주읍 성산리 170-1,경상북도,13448,18303,11,0.03,35.9188735248253,128.303753755476,4784011000.0,317,748,0.0,0,15,15
가설건축물,경상북도 경산시 남방동 23-1,경상북도,6608,26377,1,0.04,35.8101871473787,128.797842931868,4163010300.0,444,1110,0.0,3,15,15
가설건축물,경상북도 포항시 북구 흥해읍 용한리 853,경상북도,70669,8963,10,0.02,36.1041083323088,129.436542152798,4711325000.0,3,79,0.0,3,11,15
가설건축물,경상북도 경산시 압량읍 당리리 523-14,경상북도,6608,26377,1,0.04,35.8137526374167,128.790423216278,4729025600.0,461,999,0.0,0,8,6
가설건축물,경상북도 포항시 북구 흥해읍 용천리 1220-3,경상북도,43013,35321,17,0.02,36.1294998697747,129.347839463315,4711325000.0,648,1189,0.0,3,3,15
가설건축물,경상북도 경주시 서면 아화리 754-1,경상북도,4254,19433,1,0.02,35.9065256044182,129.032949104422,4176003500.0,108,273,0.0,0,1,1
가설건축물,경상북도 구미시 오태동 735-3,경상북도,23392,88467,2,0.02,36.0720465531102,128.347584848748,4719011800.0,409,997,0.0,0,4,7
가설건축물,경상북도 영주시 상망동 258-4,경상북도,7221,5538,1,0.02,36.8387005720047,128.65345429947,4705001504.0,177,397,0.0,0,3,1
가설건축물,경상북도 경주시 외동읍 문산리 473-1,경상북도,26055,22070,17,0.03,35.6788236248182,129.314890912777,4713025900.0,350,897,0.0,1,2,15
가설건축물,경상북도 김천시 남면 부상리 859-1,경상북도,2889,3639,2,0.03,36.0763413141273,128.258579854566,4163032000.0,300,520,0.0,0,2,0
가설건축물,경상북도 칠곡군 가산면 천평리 26-5,경상북도,3483,30561,1,0.08,36.0871627572825,128.535940333552,4165033000.0,496,871,0.0,1,1,4
가설건축물,경상북도 안동시 풍산읍 상리리 391-13,경상북도,6089,28940,10,0.05,36.5851002402696,128.582649189878,4717025000.0,152,313,0.0,0,0,2
가설건축물,경상북도 경주시 외동읍 개곡리 1353-1,경상북도,26055,23946,17,0.03,35.738018708582,129.318973214992,4713025900.0,477,1027,0.0,0,0,1
가설건축물,경상북도 상주시 화산동 788-3,경상북도,8703,6588,1,0.02,36.4303043025056,128.174689501239,4305001029.0,467,1121,0.0,3,1,15
가설건축물,경상북도 경산시 와촌면 박사리 3-1,경상북도,5572,7929,9,0.05,35.9648358418473,128.823208097736,4729031000.0,352,817,0.0,0,0,3
가설건축물,경상북도 성주군 선남면 성원리 440-3,경상북도,13448,18303,11,0.03,35.9145332477479,128.319061674775,4784031000.0,352,680,0.0,0,0,2
가설건축물,경상북도 포항시 남구 오천읍 광명리 106-1,경상북도,56958,10758,35,0.02,35.9587551220684,129.424087631456,4711125600.0,225,639,0.0,0,0,0
가설건축물,경상북도 안동시 서후면 저전리 180-5,경상북도,3963,1392,1,0.03,36.6249239881306,128.702019251442,4717033000.0,353,601,0.0,0,0,0
가설건축물,경상북도 칠곡군 가산면 천평리 612-148,경상북도,3483,30561,1,0.08,36.0871463232278,128.536751121171,4165033000.0,564,915,0.0,3,0,13
기타,경상북도 상주시 함창읍 윤직리 622-8,경상북도,6521,15422,16,0.05,36.5789917763317,128.191347661627,4725025000.0,415,869,0.0,1,0,0
기타,경상북도 안동시 옥동 1055-2,경상북도,15466,848,25,0.01,36.5671978431109,128.691792126994,2420014600.0,255,548,0.0,0,0,0
기타,경상북도 의성군 비안면 용천리 160-2,경상북도,2379,4301,6,0.01,36.3422918474921,128.477595867346,4773039000.0,242,536,0.0,2,0,2
기타,경상북도 영주시 상망동 625-17,경상북도,5555,5538,8,0.03,36.8309542714573,128.637575821765,4705001504.0,439,1180,0.0,1,0,1
기타,경상북도 의성군 봉양면 구미리 19,경상북도,3779,10481,6,0.03,36.3115623965232,128.61330820113,4305006000.0,274,695,0.0,0,0,0
기타,경상북도 예천군 유천면 매산리 382,경상북도,2419,768,3,0.02,36.6226551629475,128.377250854761,4472004500.0,0,0,0.0,0,0,2
기타,경상북도 영주시 봉현면 오현리 225,경상북도,2333,13454,7,0.04,36.8633943059918,128.529047097977,4705005500.0,322,1071,0.0,0,0,0
기타,경상북도 안동시 풍산읍 괴정리 450-2,경상북도,6089,25493,10,0.05,36.588433396833,128.531381579007,4717025000.0,214,528,0.0,0,0,1
기타,경상북도 안동시 수상동 820-49,경상북도,20391,848,25,0.02,36.5487081010895,128.702341495365,4702003900.0,245,575,0.0,0,0,2
기타,경상북도 안동시 송현동 422-1,경상북도,15466,10167,3,0.01,36.5773460318563,128.697681873853,1111014500.0,230,726,0.0,0,0,0
기타,경상북도 의성군 안계면 용기리 932-7,경상북도,4264,2550,6,0.04,36.3912601952139,128.43172884633,4773043000.0,322,889,0.0,2,0,15
기타,경상북도 영주시 이산면 운문리,경상북도,1938,9792,1,0.03,36.7769279681721,128.663281483287,4705003000.0,183,548,0.0,0,0,0
기타,경상북도 안동시 풍산읍 계평리 산 133-12,경상북도,15466,26677,1,0.01,36.5528040634283,128.642834016932,4717025000.0,253,529,0.0,1,0,8
기타,경상북도 영주시 가흥동 278-1,경상북도,10250,13487,35,0.03,36.8126943045338,128.612554969035,4705001506.0,345,1268,0.0,0,1,0
기타,경상북도 안동시 수하동 653,경상북도,15466,848,25,0.01,36.5558897301743,128.678775076845,1114010800.0,143,423,0.0,1,0,5
기타,경상북도 영주시 상망동 493-2,경상북도,7221,5538,8,0.02,36.8366499825955,128.644850108447,4705001504.0,268,561,0.0,0,0,0
기타,경상북도 영주시 휴천동 707-3,경상북도,6391,5538,8,0.03,36.8193688161974,128.627917597607,4705001502.0,964,2540,0.0,0,0,5
기타,경상북도 안동시 태화동 230-47,경상북도,12175,848,25,0.03,36.5589271402508,128.712094854827,3111011100.0,930,1860,0.0,0,0,0
기타,경상북도 안동시 풍산읍 계평리 산 133-4,경상북도,15466,26677,1,0.01,36.5535736133117,128.644593996895,4717025000.0,124,440,0.0,0,0,0
기타,경상북도 예천군 예천읍 대심리 730-2,경상북도,14481,11020,21,0.03,36.6457473642073,128.435627501873,4790011000.0,0,0,0.0,0,0,2
기타,경상북도 안동시 일직면 조탑리 603-1,경상북도,2413,32940,1,0.03,36.4698473096229,128.62013437686,4717035000.0,119,240,0.0,0,0,0
기타,경상북도 문경시 점촌동 89-3,경상북도,6521,9696,16,0.05,36.5898586989643,128.200446764672,4727010100.0,517,1694,0.0,0,0,0
기타,경상북도 의성군 의성읍 철파리 270-23,경상북도,12336,1152,14,0.04,36.3664514549798,128.685141676525,4773011000.0,392,814,0.0,0,0,2
기타,경상북도 안동시 수상동 590-47,경상북도,20391,848,25,0.02,36.5481153953661,128.702070529798,4702003900.0,260,633,0.0,0,0,1
기타,경상북도 의성군 안계면 양곡리 산 104,경상북도,825,1379,6,0.01,36.4100244895342,128.446210356278,4773043000.0,148,340,0.0,1,0,6
기타,경상북도 의성군 의성읍 업리 1119-2,경상북도,1799,8703,14,0.02,36.3894678961428,128.675772009788,4773011000.0,99,228,0.0,0,0,0
기타,경상북도 안동시 용상동 1432-2,경상북도,25591,14027,9,0.02,36.5619571981704,128.747166012291,4702001200.0,517,1604,0.0,0,0,0
기타,경상북도 상주시 낙동면 구잠리 512,경상북도,3726,13475,5,0.03,36.3837638690492,128.279278511228,4725033000.0,180,310,0.0,0,0,0
기타,경상북도 영주시 상망동 252-1,경상북도,7221,5538,1,0.02,36.8379661237584,128.647975351235,4705001504.0,242,491,0.0,2,0,2
기타,경상북도 예천군 예천읍 청복리 445-15,경상북도,14481,7790,21,0.03,36.6398643608977,128.467283207992,4790011000.0,0,0,0.0,0,0,2
근린생활시설,경상남도 창원시 성산구 귀산동 626-38,경상남도,2398,7651,1,0.02,35.1532368980456,128.610148351198,4811014400.0,110,310,0.0,0,0,0
근린생활시설,경상남도 김해시 삼계동 1479-7,경상남도,82345,30599,3,0.01,35.2615397870182,128.871601262739,4774041026.0,463,745,0.0,1,0,2
근린생활시설,경상남도 창원시 마산회원구 봉암동 660-342,경상남도,4190,58678,18,0.1,35.2113135341491,128.598676546274,4705005003.0,207,404,0.0,0,0,1
근린생활시설,경상남도 밀양시 단장면 단장리 69-6,경상남도,4344,7634,26,0.03,35.5123794161452,128.858335375744,4827035000.0,386,686,0.0,0,1,5
근린생활시설,경상남도 창원시 마산합포구 구산면 구복리 250,경상남도,3994,7245,12,0.03,35.0751391293074,128.563437091839,4805005000.0,172,377,0.0,0,0,0
근린생활시설,경상남도 김해시 내동 1140-4,경상남도,72268,30599,9,0.02,35.2371559408413,128.867504193562,2214014000.0,117,300,0.0,3,0,2
근린생활시설,경상남도 진주시 주약동 156-1,경상남도,28921,77777,26,0.02,35.1780637504795,128.089896280304,4817010200.0,699,1869,0.0,1,0,7
근린생활시설,경상남도 창원시 마산합포구 가포동 606-3,경상남도,2398,7651,1,0.02,35.1741506923738,128.574671180017,4812510100.0,40,165,0.0,0,0,1
근린생활시설,경상남도 창원시 의창구 사림동 55-6,경상남도,26376,120432,14,0.02,35.2426543969723,128.68887033634,4781035028.0,428,917,0.0,0,0,1
근린생활시설,경상남도 거제시 장목면 외포리 1251-10,경상남도,24506,22634,17,0.01,34.9160512475442,128.722542196666,4831039000.0,52,86,0.0,2,0,15
근린생활시설,경상남도 통영시 동호동 171-7,경상남도,3453,23204,34,0.08,34.844104183164,128.427465857715,2214011600.0,1296,3358,0.0,2,11,15
근린생활시설,경상남도 김해시 삼정동 618-15,경상남도,40591,98741,46,0.02,35.2278327547732,128.894517526611,2511010800.0,528,1275,0.0,0,0,0
근린생활시설,경상남도 남해군 서면 서상리 1166,경상남도,2270,2080,16,0.03,34.8011627482794,127.836519641275,4176003500.0,380,765,0.0,0,0,4
근린생활시설,경상남도 김해시 서상동 117-1,경상남도,9017,81441,3,0.03,35.2329813300402,128.882673663545,4729010300.0,1721,4184,0.0,0,0,0
근린생활시설,경상남도 통영시 용남면 장문리 96-48,경상남도,11945,23204,5,0.02,34.883888465167,128.431014229804,4822031000.0,90,382,0.0,2,0,4
근린생활시설,경상남도 창원시 마산합포구 구산면 구복리 376-1,경상남도,3994,7245,12,0.03,35.0642066742142,128.563053625613,4805005000.0,154,297,0.0,0,0,0
근린생활시설,경상남도 통영시 항남동 190-14,경상남도,3453,23204,34,0.08,34.8421291358279,128.422859585839,4821010400.0,1396,3171,0.0,1,0,1
근린생활시설,경상남도 창원시 마산회원구 양덕동 96-6,경상남도,7676,58678,61,0.04,35.2362649717363,128.583905460306,4711012600.0,1083,2632,0.0,1,0,0
근린생활시설,경상남도 양산시 물금읍 물금리 376-4,경상남도,118027,51424,14,0.02,35.3078719294203,128.984633806318,4833025300.0,679,1564,0.0,1,0,0
근린생활시설,경상남도 김해시 내동 171-8,경상남도,72268,30599,9,0.02,35.239948275359,128.86099980485,2214014000.0,737,1583,0.0,6,2,15
근린생활시설,경상남도 창원시 성산구 용호동 53-5,경상남도,26376,120432,14,0.02,35.2378734349637,128.68201291536,2123001600.0,441,916,0.0,0,0,0
근린생활시설,경상남도 진주시 망경동 100-10,경상남도,28921,11808,26,0.02,35.1851959202337,128.08174460666,4817010100.0,1778,3214,0.0,1,0,1
근린생활시설,경상남도 창원시 성산구 상남동 19-4,경상남도,26276,78548,14,0.03,35.2208331353077,128.68551562499,4811015300.0,217,554,0.0,0,0,0
근린생활시설,경상남도 김해시 대청동 853-3,경상남도,36952,36059,8,0.02,35.1854956624233,128.789151657914,2111011600.0,241,410,0.0,0,0,3
근린생활시설,경상남도 김해시 삼방동 1092-1,경상남도,82345,50936,11,0.01,35.2656262914349,128.893948082613,4825011900.0,221,527,0.0,15,8,15
근린생활시설,경상남도 하동군 화개면 삼신리 341-3,경상남도,2640,2405,22,0.05,35.2157934264509,127.637570887414,4885031000.0,434,1050,0.0,1,0,5
근린생활시설,경상남도 김해시 대청동 850-1,경상남도,36952,36059,8,0.02,35.1856629711006,128.789965675187,2111011600.0,254,459,0.0,1,5,8
근린생활시설,경상남도 양산시 하북면 삼감리 7-3,경상남도,7794,17206,28,0.03,35.4546685733508,129.074353567368,4833034000.0,314,954,0.0,0,3,3
근린생활시설,경상남도 진주시 가좌동 492-5,경상남도,36140,77777,7,0.01,35.1524189383552,128.105713958377,2323001200.0,211,579,0.0,10,7,15
공동주택,경상남도 창원시 의창구 팔용동 65,경상남도,26223,47689,37,0.06,35.2496453952084,128.615948922724,4811016200.0,98,371,0.0,5,9,15
공동주택,경상남도 통영시 북신동 664-36,경상남도,9876,23204,42,0.02,34.8546699835764,128.42717088926,4821011000.0,882,2263,0.0,0,0,3
공동주택,경상남도 고성군 고성읍 율대리 642-12,경상남도,22925,10024,38,0.03,34.9718817167201,128.334327725121,4882011000.0,578,1607,0.0,6,0,15
공동주택,경상남도 진주시 계동 9-7,경상남도,9749,2157,26,0.04,35.1978556440372,128.080577471025,1111014800.0,1282,3764,0.0,0,2,0
공동주택,경상남도 통영시 도천동 909-9,경상남도,8999,9785,3,0.02,34.8383794600432,128.409589121558,2420020300.0,1006,2039,0.0,3,15,15
공동주택,경상남도 밀양시 부북면 춘화리 783,경상남도,5252,8729,8,0.03,35.5189404226947,128.723433216908,4827031000.0,607,1288,0.0,3,0,15
공동주택,경상남도 창원시 진해구 여좌동 750-1,경상남도,7939,36957,3,0.02,35.1550666377795,128.657352791646,4812913700.0,858,1954,0.0,0,5,5
공동주택,경상남도 김해시 어방동 365-17,경상남도,34297,98741,11,0.02,35.2394768442679,128.901921633661,4780040024.0,774,1560,0.0,6,15,15
공동주택,경상남도 창원시 진해구 용원동 1198-4,경상남도,45382,31070,29,0.02,35.1022466473358,128.813350098954,4812916400.0,565,1025,0.0,0,0,0
공동주택,경상남도 창원시 진해구 경화동 1156-8,경상남도,10460,36957,1,0.01,35.1547892068555,128.677415190832,4812913900.0,1069,2398,0.0,0,0,4
공동주택,경상남도 창원시 진해구 여좌동 761-119,경상남도,15417,36957,3,0.03,35.1536591287062,128.664081386093,4812913700.0,1004,2920,0.0,8,15,14
공동주택,경상남도 통영시 도남동 510-2,경상남도,9363,9785,14,0.02,34.8276037498193,128.416585223967,2223012100.0,836,2120,0.0,12,15,15
공동주택,경상남도 창원시 의창구 북동 87-4,경상남도,48601,47689,2,0.02,35.2659469387937,128.622639689509,2417010400.0,1637,3142,0.0,2,6,15
공동주택,경상남도 양산시 북부동 691-2,경상남도,11401,101646,1,0.06,35.3483934434215,129.038926143625,4713010300.0,661,1710,0.0,5,0,15
공동주택,경상남도 창원시 의창구 도계동 306-30,경상남도,48601,47689,2,0.02,35.2609600939805,128.634343381268,4776033026.0,525,1223,0.0,2,0,15
공동주택,경상남도 창원시 마산회원구 봉암동 194,경상남도,4190,58678,18,0.1,35.2133263330548,128.616267763396,4705005003.0,322,628,0.0,1,2,15
공동주택,경상남도 고성군 고성읍 서외리 211-5,경상남도,22925,4410,38,0.03,34.9751011742983,128.316011552411,4882011000.0,571,1638,0.0,15,15,14
공동주택,경상남도 통영시 인평동 248-7,경상남도,8999,9785,3,0.02,34.8410971618356,128.401535119373,4725011900.0,620,984,0.0,1,0,8
